item_id,name,description,category,price,address
0x87227453b552cb57:0x6af86b4a1972fd8e,Denny's,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Diner', 'American restaurant', 'Breakfast restaurant']",$,"Denny's, 5201 San Antonio Dr NE, Albuquerque, NM 87109"
0x8722738e9ba3cddf:0xbbcb3ec687b43c90,Vernon's Speakeasy,"Romantic, underground spot for steaks & seafood with a vintage speakeasy vibe & cozy seating.","['Steak house', 'Bar', 'Restaurant']",$$$$,"Vernon's Speakeasy, 6855 4th St NW, Albuquerque, NM 87107"
0x87220b14ac00d62d:0x5efbaa5fcc7e7648,Tia B's La Waffleria,"Waffle specialist serving sweet & savory versions in a quaint, down-home cafe with outdoor seats.","['Breakfast restaurant', 'Cafe']",,"Tia B's La Waffleria, 3710 Campus Blvd NE, Albuquerque, NM 87106"
0x87220acf93dbb875:0x1f31c990ab497d6b,Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",$$,"Starbucks, 2200 Louisiana Blvd NE Ste 8F, Albuquerque, NM 87110, United States"
0x872274eaf792790f:0x5e7567f3f485f23f,Blake's Lotaburger,Iconic New Mexico-based chain famed for green chile cheeseburgers & other fast-food classics.,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Lunch restaurant']",$,"Blake's Lotaburger, 3806 Montgomery Blvd NE, Albuquerque, NM 87109"
0x87220ab58a8e3df1:0x6285044ae680b37d,Blake's Lotaburger,Iconic New Mexico-based chain famed for green chile cheeseburgers & other fast-food classics.,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Lunch restaurant']",$,"Blake's Lotaburger, 7701 Menaul Blvd NE, Albuquerque, NM 87110"
0x87220b6ca12c90a3:0x92f2bc16b29f272a,Slice Parlor,"Unfussy outfit dispensing classic & creative New York-style pies, along with calzones & salads.",['Pizza restaurant'],$,"Slice Parlor, 3410 Central Ave SE, Albuquerque, NM 87106"
0x872274996a67c001:0xfd16bef948ec9623,Cool Springz,"Indoor kids' play center with 18,000 sq. ft. of jumping area, plus dodge ball & a big foam pit.","['Gym', 'Amusement center', ""Children's amusement center"", 'Recreation center']",,"Cool Springz, 5205 San Mateo Blvd NE, Albuquerque, NM 87109"
0x87220acf0a6542bb:0xedc2cdce00859940,California Pizza Kitchen,Chain eatery serving up inventive pizzas plus pastas & salads in a modern setting.,"['Pizza restaurant', 'American restaurant', 'Caterer', 'Cocktail bar', 'New American restaurant']",$$,"California Pizza Kitchen, 2241 Q St NE Ste. 7G, Albuquerque, NM 87110"
0x8722745e3feeea1f:0x2e705d69af27be5f,Vic's Daily Cafe,"Breakfast, lunch & dinner served at a casual American restaurant with a typical selection.",['American restaurant'],$,"Vic's Daily Cafe, 3600 Osuna Rd NE #105, Albuquerque, NM 87109"
0x87220ad01d1b3a5d:0x3cff87e8c4c16c65,Ruth's Chris Steak House,"Outpost of upmarket steakhouse chain known for sizzling, butter-topped beef in an elegant setting","['Steak house', 'American restaurant', 'Caterer', 'Fine dining restaurant', 'Restaurant', 'Seafood restaurant']",$$$$,"Ruth's Chris Steak House, 6640 Indian School Rd NE, Albuquerque, NM 87110"
0x87220d30629c1771:0xfe2882cb2d144fbb,El Charritos New Mexican Restaurant,"Laid-back morning-to-eve diner whipping up traditional New Mexican platters, including breakfast.",['Mexican restaurant'],$$,"El Charritos New Mexican Restaurant, 4703 Central Ave NW, Albuquerque, NM 87105"
0x87220ade6847416f:0xee1827cfc15d8594,Christy Mae's Restaurant,American comfort food including classic sandwiches served in a homey country-kitchen-themed diner.,['American restaurant'],$$,"Christy Mae's Restaurant, 1400 San Pedro Dr NE, Albuquerque, NM 87110"
0x87220d3007bcccd7:0x8cf8bf49bef81e34,Bob's Burgers,"Simple, fast-food-style spot with a drive-thru window, specializing in burgers & fries.","['Hamburger restaurant', 'American restaurant', 'Restaurant']",$,"Bob's Burgers, 4506 Central Ave SW, Albuquerque, NM 87105"
0x8722729494a672d7:0x6934363fabe4d1f0,Hibachi One,"Tableside hibachi grills & an extensive menu of sushi & Japanese plates in a modern, lively setting.","['Japanese restaurant', 'Asian restaurant', 'Authentic Japanese restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant', 'Sushi restaurant', 'Sushi takeaway', 'Teppanyaki restaurant']",$$,"Hibachi One, 3230 Coors Blvd NW, Albuquerque, NM 87120"
0x87220df26ae78597:0x2c0c5e8f76ad9f99,Whataburger,"Circa-1950 fast-food chain for counter-serve burgers, some stacked with multiple patties.","['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",$,"Whataburger, 3711 Las Estancias Ct, Albuquerque, NM 87121"
0x8722754412ef8e9b:0xd218cd0f4e6d6a49,Hobby Lobby,"Chain carrying a variety of arts & crafts materials, plus party supplies, fabric & home-decor items.","['Craft store', 'Corporate office', 'Fabric store', 'Hobby store', 'Home goods store', 'Picture frame shop', 'Scrapbooking store']",$$,"Hobby Lobby, 9500 Montgomery Blvd NE, Albuquerque, NM 87111"
0x872271159bd48c47:0x157daa688d6e122c,Firehouse Subs Cottonwood,"Counter-serve sandwich chain offering made-to-order hot & cold subs, plus a variety of hot sauces.","['Sandwich shop', 'Caterer']",$,"Firehouse Subs Cottonwood, 3707 Ellison Rd NW I, Albuquerque, NM 87114"
0x87227040d8aa15f7:0x99616e137ae0dd88,Five Guys,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.","['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']",$$,"Five Guys, 1121 Unser Blvd SE, Rio Rancho, NM 87124"
0x872273833b2950e7:0x1908f9f1b444a5f4,Luigi's Restaurant & Pizzeria,"Pizza, pasta & an all-you-can-eat Italian buffet served in a homespun cafe setting.","['Southern Italian restaurant', 'Northern Italian restaurant', 'Pasta shop', 'Pizza delivery', 'Pizza restaurant', 'Pizza Takeout', 'Restaurant']",$$,"Luigi's Restaurant & Pizzeria, 6225 4th St NW, Albuquerque, NM 87107"
0x87220db9b59e2373:0x6296153217404f47,Hobby Lobby,"Chain carrying a variety of arts & crafts materials, plus party supplies, fabric & home-decor items.","['Craft store', 'Fabric store', 'Hobby store', 'Home goods store', 'Picture frame shop', 'Scrapbooking store']",,"Hobby Lobby, 3716 Las Estancias Way SW, Albuquerque, NM 87121"
0x87220ab178133c3f:0xe6e33b26852f6f09,JOANN Fabrics and Crafts,"Chain providing a wide range of fabrics, plus sewing & arts & crafts supplies (most offer classes).","['Fabric store', 'Baking supply store', 'Bead store', 'Craft store', 'Knit shop', 'Picture frame shop', 'Scrapbooking store', 'Seasonal goods store', 'Sewing shop', 'Yarn store']",$$,"JOANN Fabrics and Crafts, 2240 Wyoming Blvd NE, Albuquerque, NM 87112"
0x87227543c1fcbf21:0xb66aac392735e7e7,Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",$$,"Starbucks, 4601 Wyoming Blvd NE, Albuquerque, NM 87111"
0x872272ac04304d11:0x5b9173179a352aec,West Mesa Aquatic Center,"Spacious indoor & outdoor aquatic facility with an Olympic-size pool, waterslides & diving boards.","['Public swimming pool', 'Swimming pool']",,"West Mesa Aquatic Center, 6705 Fortuna Rd NW, Albuquerque, NM 87121"
0x87220d2fa1f867e3:0x44b7e3c28279b7c1,Peter Piper Pizza,"Lively, kid-oriented chain featuring pizza & wings along with token-play arcade games.","['Pizza restaurant', 'Restaurant', 'Video arcade']",$$,"Peter Piper Pizza, 4101 Central Ave NW Suite M-2, Albuquerque, NM 87105"
0x872271153e1502fb:0xa7077cd4d7243766,Barnes & Noble,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.","['Book store', 'Cafe', 'Childrens book store', 'Hobby store', 'Toy store']",$$,"Barnes & Noble, Shopping Center 3701-A, Ellison Dr NW, Albuquerque, NM 87114"
0x87220a4c6a93692d:0xe49d86e99d8dbcf6,USS Bullhead Memorial Park,"Green space with 7 soccer & 4 softball fields, play picnic & play areas, named for a WWII submarine.","['Park', 'Tourist attraction']",,"USS Bullhead Memorial Park, 1606 San Pedro Dr SE, Albuquerque, NM 87108"
0x87189ff270f8c8bf:0x6801529028272065,Great Harvest Bread,Bakery chain specializing in whole-grain breads & muffins made with Montana wheat.,"['Bakery', 'Sandwich shop']",$$,"Great Harvest Bread, 11200 Montgomery Blvd NE, Albuquerque, NM 87111"
0x8722716a7be35b6d:0xfbb719d254ab7224,Bed Bath & Beyond,"Chain with a varied selection of home goods, including bedding, kitchenware, towels & decor items.","['Department store', 'Appliance store', 'Bathroom supply store', 'Bedding store', 'Cutlery store', 'Gift shop', 'Glassware store', 'Home goods store', 'Linens store', 'Wedding store']",$$,"Bed Bath & Beyond, 3601 Old Airport Rd NW, Albuquerque, NM 87114"
0x87220df248da0adb:0x18dac7e290fa35d4,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.",['Pizza restaurant'],$,"Dion's, 3810 Coors Blvd SW, Albuquerque, NM 87121"
0x87220ad2369d45b5:0xeca8021130ceafc8,The Container Store,"Chain retailer specializing in storage & organization supplies, including closet & shelving systems.","['Home goods store', 'Furniture store', 'Kitchen supply store', 'Office supply store', 'Shelving store']",,"The Container Store, 6600 Menaul Blvd NE, Albuquerque, NM 87110"
0x87220ac42f680293:0x53b5891b354817bb,PetSmart,"Chain featuring a range of pets, supplies & food (most offer grooming, boarding & other services).","['Pet supply store', 'Pet adoption service', 'Pet groomer', 'Pet trainer']",,"PetSmart, 2100 Louisiana Blvd NE #322, Albuquerque, NM 87110"
0x87227167c121afc7:0x894390f40ee68d85,Buffalo Wild Wings,Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,"['Chicken wings restaurant', 'American restaurant', 'Bar & grill', 'Takeout Restaurant', 'Restaurant', 'Sports bar']",$$,"Buffalo Wild Wings, 10015 Coors Blvd NW, Albuquerque, NM 87114"
0x8718a0fab282c73f:0x656efaaf8b8cee48,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.",['Pizza restaurant'],$,"Dion's, 6308 4th St NW, Los Ranchos De Albuquerque, NM 87107"
0x87227143a5302d83:0xcce1a2c2febd09e8,Sweet Tomatoes,"Buffet chain serving health-conscious American eats with from-scratch soups, salads, pastas & more.","['Buffet restaurant', 'Caterer', 'Family restaurant', 'Health food restaurant', 'Takeout Restaurant', 'Salad shop', 'Soup restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",$,"Sweet Tomatoes, 10126 Coors Blvd NW, Albuquerque, NM 87114"
0x872274832f772ce5:0x24403f538e2cf0ce,Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']",$,"Sonic Drive-In, 425 Montaño Rd NE, Albuquerque, NM 87107"
0x87220d8fb7e1104b:0x1115d1ae89354da1,Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']",$,"Sonic Drive-In, 2815 Coors Blvd SW, Albuquerque, NM 87121"
0x8718a0faa7dcd7c7:0xcfd786bed1e6ef85,Waffle House,"Simple chain spot offering American diner fare & all-day breakfast, including signature waffles.","['Breakfast restaurant', 'American restaurant', 'Diner', 'Family restaurant', 'Takeout Restaurant', 'Restaurant']",$,"Waffle House, 13207 Central Ave SE, Albuquerque, NM 87123"
0x872274fa710721ab:0x3999595ef5fb6dca,Genghis Grill,Colorful chain with a large variety of ingredients for build-your-own Mongolian stir-fry bowls.,"['Mongolian barbecue restaurant', 'Asian restaurant', 'Bar & grill', 'Chinese restaurant', 'Pan-Asian restaurant', 'Restaurant', 'South Asian restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",$$,"Genghis Grill, 4410 The 25 Way, Albuquerque, NM 87109"
0x87220af15681ccff:0x246b39f30b54a7db,Griffs Hamburgers,"Long-running counter-service chain offering classic fast food including burgers, fries & milkshakes.",['Fast food restaurant'],$,"Griffs Hamburgers, ABQ158862, 8516 Central Ave SE, Albuquerque, NM 87108"
0x872274fa7a3136df:0x2d4ac3b746d65e15,Dickey's Barbecue Pit,"BBQ chain eatery featuring house-smoked meats, stuffed baked potatoes & classic sides.","['Barbecue restaurant', 'Box lunch supplier', 'Catering food and drink supplier', 'Caterer', 'Chicken wings restaurant', 'Family restaurant', 'Delivery Restaurant', 'Restaurant']",$$,"Dickey's Barbecue Pit, 4320 The 25 Way Ste 650, Albuquerque, NM 87109"
0x8718a0801a5d5e9f:0xe36edb4c815fefe7,Freddy's Frozen Custard & Steakburgers,"Retro-style chain for steakburgers, hot dogs & other fast-food staples, plus frozen custard.","['New American restaurant', 'Diner', 'Family restaurant', 'Fast food restaurant', 'Frozen dessert supplier', 'Hamburger restaurant', 'Ice cream shop', 'Soup restaurant']",$,"Freddy's Frozen Custard & Steakburgers, 10201 Central Ave NE, Albuquerque, NM 87123"
0x8718a07f1c902c49:0xc0a0f07288c661e,PetSmart,"Chain featuring a range of pets, supplies & food (most offer grooming, boarding & other services).","['Pet supply store', 'Pet adoption service', 'Pet groomer', 'Pet trainer']",,"PetSmart, 350 Eubank Blvd NE, Albuquerque, NM 87123"
0x872274adc9e9705d:0x19ff1fadd889ae03,Range Cafe Menaul,New Mexican dishes & spins on diner classics served all day in eclectic digs with whimsical art.,['Restaurant'],$$,"Range Cafe Menaul, 2200 Menaul Blvd NE, Albuquerque, NM 87107"
0x87227b0290101a39:0x72f52d220b1d02c2,Rio Rancho Events Center,"Local, versatile performance & event venue hosts concerts, trade shows, sporting events & more.",['Arena'],,"Rio Rancho Events Center, 3001 Civic Center Cir NE, Rio Rancho, NM 87144"
0x872274d6dd387011:0xbc1bd6b0b0a94064,Peter Piper Pizza,"Lively, kid-oriented chain featuring pizza & wings along with token-play arcade games.","['Pizza restaurant', 'Restaurant', 'Video arcade']",$$,"Peter Piper Pizza, 3109 San Mateo Blvd NE, Albuquerque, NM 87110"
0x87220cd479982b51:0xc0fc9ef79fdef9e1,Central Grill and Coffee House,"Relaxed venue along Route 66 offering grilled items, diner-style comfort classics & ample coffee.",['Coffee shop'],$,"Central Grill and Coffee House, 2056 Central Ave SW, Albuquerque, NM 87104"
0x8718a0779dab81b1:0xce8d6b2f923202a2,Owl Cafe,"Roadside stop in a giant owl-shaped building serving breakfast as well as burgers, malts & fries.","['Cafe', 'Food and drink', 'Restaurant']",$,"Owl Cafe, 800 Eubank Blvd NE, Albuquerque, NM 87123"
0x872274c9930e964d:0xc41898c7ff5516b,Whataburger,"Circa-1950 fast-food chain for counter-serve burgers, some stacked with multiple patties.","['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",$,"Whataburger, 2808 Carlisle Blvd NE, Albuquerque, NM 87110"
0x87220ad538dbe78b:0x19720c72b1fb260e,Viet Taste Restaurant,"Traditional Vietnamese dishes like pho & rice plates served in a colorful, unfussy space.","['Vietnamese restaurant', 'Restaurant']",$,"Viet Taste Restaurant, 5721 Menaul Blvd NE, Albuquerque, NM 87110"
0x87220ccb8c784f73:0x9a3ad56aa3b81cc5,Cocina Azul,"Light, bright corner cafe serving New Mexican cuisine & Southwest-accented burgers, plus breakfast.","['Mexican restaurant', 'Restaurant']",$$,"Cocina Azul, 1134 Mountain Rd NW, Albuquerque, NM 87102"
0x87220a52154ac3b7:0xb58e6856c18415e3,Cervantes Restaurant & Lounge,"Veteran restaurant serving housemade New Mexican dishes in unpretentious, earth-toned quarters.","['Mexican restaurant', 'Restaurant']",$$,"Cervantes Restaurant & Lounge, 5801 Gibson Blvd SE, Albuquerque, NM 87108"
0x87220dcc09fa57df:0x71fdd21137fcd73b,Bob's Burgers,"Quick-serve window turning out casual eats, from green chile burgers & fries to taquitos & shakes.",['Hamburger restaurant'],$,"Bob's Burgers, 1690 Rio Bravo Blvd SW, Albuquerque, NM 87105"
0x8718b8e61b19bfb7:0x41febf42bc6bb0aa,Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']",$,"Sonic Drive-In, 7 Edgewood Rd #7, Edgewood, NM 87015"
0x87220cb8cb386fb3:0xaa2d6a33a4ce1eea,The Library Bar & Grill,"Bustling spot for burgers, burritos & pizza also features drinks & servers dressed as schoolgirls.","['Bar & grill', 'Bar', 'Night club']",$$,"The Library Bar & Grill, 312 Central Ave SW, Albuquerque, NM 87102"
0x87220b6b5eb4670d:0xe6889aa52e7fa827,Il Vicino Wood Oven Pizza - Nob Hill,"Lively, laid-back eatery doling out traditional pizzas, pastas & salads, plus beer & wine.","['Pizza restaurant', 'Italian restaurant', 'Pizza Takeout']",$$,"Il Vicino Wood Oven Pizza - Nob Hill, 3403 Central Ave NE, Albuquerque, NM 87106"
0x87220b60ed683723:0x651a3650bc383d5,Dunkin',"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.","['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']",$,"Dunkin', 1902 Central Ave SE, Albuquerque, NM 87106"
0x8718a0693e01ced1:0xdbb84f1e486441e0,Federico's Mexican Food,"All-day Mexican fast-food chain serving standards such as carne asada, tacos & tortas.","['Mexican restaurant', 'Fast food restaurant', 'Restaurant']",$,"Federico's Mexican Food, 1109 Juan Tabo Blvd NE, Albuquerque, NM 87112"
0x87220cc7422468c1:0xc1a9b2e49287fe0f,Sushi Hana,"Contemporary Japanese spot with a wide range of nigiri, rolls & sashimi, plus tempura & bento boxes.","['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant']",$$,"Sushi Hana, 3175 521 Central Ave NW # A, Albuquerque, NM 87102"
